Index,C2,C4,VDD,RL,EFFICIENCY,POWER OUT,PAE,THD
50545,5.460606060606061e-10,6.273737373737374e-10,10,100,78.9778401237873,5.3542,73.12307780811491,0.0
50546,5.460606060606061e-10,6.331818181818182e-10,10,100,78.7578184452554,4.95734,72.45821292225959,0.0
50547,5.460606060606061e-10,6.38989898989899e-10,10,100,78.64082489190753,4.59437,71.85198434841548,0.0
50548,5.460606060606061e-10,6.447979797979798e-10,10,100,78.61469435606661,4.2648,71.2918668224902,0.0
50549,5.460606060606061e-10,6.506060606060607e-10,10,100,78.63850557038124,3.96342,70.73902044622574,0.0
50550,5.460606060606061e-10,6.564141414141414e-10,10,100,78.81409516973844,3.68954,70.30495672160842,0.0
50551,5.460606060606061e-10,6.622222222222222e-10,10,100,79.03785202567751,3.43885,69.86290161323316,0.0
50552,5.460606060606061e-10,6.680303030303031e-10,10,100,79.35829194598487,3.20694,69.4531673385151,0.0
50553,5.460606060606061e-10,6.738383838383838e-10,10,100,79.73920347728698,2.99026,69.02689297476033,0.0
50554,5.460606060606061e-10,6.796464646464647e-10,10,100,80.2121564250952,2.78872,68.5990370123221,0.0
50555,5.460606060606061e-10,6.854545454545455e-10,10,100,80.75825228228155,2.59725,68.09432601179076,0.0
50556,5.460606060606061e-10,6.912626262626262e-10,10,100,81.384628872793,2.41351,67.45437623922632,0.0
50557,5.460606060606061e-10,6.970707070707071e-10,10,100,81.90223073604784,2.24037,66.5558853850597,0.0
50558,5.460606060606061e-10,7.028787878787879e-10,10,100,82.21309474115321,2.08767,65.43105688879788,0.0
50559,5.460606060606061e-10,7.086868686868686e-10,10,100,82.22302375520064,1.96046,64.11740034894645,0.0
50560,5.460606060606061e-10,7.144949494949495e-10,10,100,81.92973735831639,1.84609,62.598679246957744,1.259337
50561,5.460606060606061e-10,7.203030303030303e-10,10,100,81.27429976989605,1.74131,60.734605672785655,1.727689
50562,5.460606060606061e-10,7.261111111111112e-10,10,100,80.20624490851174,1.64422,58.49926097200473,2.099785
50563,5.460606060606061e-10,7.319191919191919e-10,10,100,78.75770675359648,1.55589,56.05095315711146,2.403416
50564,5.460606060606061e-10,7.377272727272727e-10,10,100,77.03375760929718,1.47552,53.40854747261696,2.656974
50565,5.460606060606061e-10,7.435353535353536e-10,10,100,74.95031732803385,1.40298,50.57135072761074,2.881985
50566,5.460606060606061e-10,7.493434343434343e-10,10,100,72.63024611856513,1.33652,47.65760772102578,3.084081
50567,5.460606060606061e-10,7.551515151515151e-10,10,100,70.06895718724951,1.27625,44.65828858802473,3.26829
50568,5.460606060606061e-10,7.60959595959596e-10,10,100,67.33891887715114,1.22006,41.63515139473016,3.445129
50569,5.460606060606061e-10,7.667676767676768e-10,10,100,64.32376981369337,1.16628,38.47645521029816,3.631707
50570,5.460606060606061e-10,7.725757575757575e-10,10,100,60.98904408101138,1.11391,35.17326339649914,3.980864
50571,5.460606060606061e-10,7.783838383838384e-10,10,100,57.34179664405723,1.06689,31.87221189091573,5.042686
50572,5.460606060606061e-10,7.841919191919192e-10,10,100,53.87336084844052,1.03119,28.998798390888673,7.662885
50573,5.460606060606061e-10,7.9e-10,10,100,51.45142314703076,1.01898,27.305892035728895,12.044998
50574,5.518686868686868e-10,2.15e-10,10,100,10.362577915878928,1.6608,7.1028084033718315,13.525846
50575,5.518686868686868e-10,2.2080808080808082e-10,10,100,10.654901454037523,1.73156,7.440235550386737,12.876179
50576,5.518686868686868e-10,2.2661616161616163e-10,10,100,10.959997087608379,1.80635,7.789646447792345,12.276927
50577,5.518686868686868e-10,2.3242424242424244e-10,10,100,11.279475172978826,1.88612,8.154822775196301,11.721608
50578,5.518686868686868e-10,2.3823232323232323e-10,10,100,11.612298882401804,1.97106,8.534061117362539,11.199391
50579,5.518686868686868e-10,2.4404040404040407e-10,10,100,11.970431635482038,2.06387,8.939465472641436,10.706549
50580,5.518686868686868e-10,2.4984848484848486e-10,10,100,12.33461990841717,2.16031,9.3511721917073,10.257833
50581,5.518686868686868e-10,2.5565656565656564e-10,10,100,12.732570543123098,2.2679,9.79827417779225,9.822285
50582,5.518686868686868e-10,2.614646464646465e-10,10,100,13.14063500474708,2.38061,10.255690976132122,9.418782
50583,5.518686868686868e-10,2.6727272727272727e-10,10,100,13.569045487834652,2.50125,10.73349065559986,9.040049
50584,5.518686868686868e-10,2.730808080808081e-10,10,100,14.026549851583026,2.63204,11.241853053872429,8.680597
50585,5.518686868686868e-10,2.788888888888889e-10,10,100,14.500360957951013,2.77186,11.765288400171587,8.338605
50586,5.518686868686868e-10,2.8469696969696973e-10,10,100,15.011802498024363,2.92541,12.329443640506172,8.013549
50587,5.518686868686868e-10,2.905050505050505e-10,10,100,15.554543945513903,3.09229,12.925373359556952,7.704838
50588,5.518686868686868e-10,2.963131313131313e-10,10,100,16.115903310396497,3.26953,13.539506890908731,7.407584
50589,5.518686868686868e-10,3.0212121212121214e-10,10,100,16.70724760810589,3.46104,14.183763118006546,7.122576
50590,5.518686868686868e-10,3.0792929292929293e-10,10,100,17.336822761907907,3.66998,14.86840476741604,6.849855
50591,5.518686868686868e-10,3.1373737373737376e-10,10,100,17.992346691191766,3.89313,15.57754752122453,6.589224
50592,5.518686868686868e-10,3.1954545454545455e-10,10,100,18.70433663679256,4.14273,16.344714088990226,6.331835
50593,5.518686868686868e-10,3.253535353535354e-10,10,100,19.447288472646623,4.41047,17.142774625095353,6.08522
50594,5.518686868686868e-10,3.311616161616162e-10,10,100,20.228200051648447,4.69982,17.97849272617715,5.84573
50595,5.518686868686868e-10,3.3696969696969696e-10,10,100,21.017971871940432,5.00192,18.82335292857053,5.614541
50596,5.518686868686868e-10,3.427777777777778e-10,10,100,21.872264389108377,5.33692,19.73214783364207,5.388367
50597,5.518686868686868e-10,3.485858585858586e-10,10,100,22.797798197363907,5.71135,20.71395725724687,5.160151
50598,5.518686868686868e-10,3.5439393939393937e-10,10,100,23.78150117904829,6.12162,21.753876096981095,4.931878
50599,5.518686868686868e-10,3.602020202020202e-10,10,100,24.821411703361683,6.56921,22.84923240849546,4.706312
50600,5.518686868686868e-10,3.6601010101010105e-10,10,100,25.92776747516663,7.06052,24.01124065879588,4.482768
50601,5.518686868686868e-10,3.7181818181818184e-10,10,100,27.1022970466543,7.5984,25.241118561849053,4.255869
50602,5.518686868686868e-10,3.776262626262626e-10,10,100,28.37272475603848,8.19915,26.567319537684263,4.029475
50603,5.518686868686868e-10,3.776262626262626e-10,9,100,29.480984709353912,7.14339,27.342448566888837,3.964531
50604,5.518686868686868e-10,3.8343434343434346e-10,10,100,29.716018553946743,8.85365,27.965862483302118,3.796856
50605,5.518686868686868e-10,3.8343434343434346e-10,9,100,30.895407255824363,7.73,28.825319046039354,3.726794
50606,5.518686868686868e-10,3.8924242424242425e-10,10,100,31.117510244766866,9.55264,29.420325356856665,3.56588
50607,5.518686868686868e-10,3.8924242424242425e-10,9,100,32.38830850870442,8.3739,30.386262459050002,3.475298
50608,5.518686868686868e-10,3.8924242424242425e-10,8,100,33.30487096789933,6.8258,30.795973632464662,3.560823
50609,5.518686868686868e-10,3.9505050505050503e-10,10,100,32.59140288088223,10.3084,30.94546495010939,3.329164
50610,5.518686868686868e-10,3.9505050505050503e-10,9,100,34.00896350998481,9.0908,32.07358607737948,3.215251
50611,5.518686868686868e-10,3.9505050505050503e-10,8,100,34.97925467357864,7.43582,32.56312036052649,3.295322
50612,5.518686868686868e-10,4.0085858585858587e-10,10,100,34.13068701540275,11.1193,32.53396708268618,3.079917
50613,5.518686868686868e-10,4.0085858585858587e-10,9,100,35.70702116955551,9.8656,33.836868831276945,2.941135
50614,5.518686868686868e-10,4.0085858585858587e-10,8,100,36.78721744494032,8.11114,34.45977558869417,3.011965
50615,5.518686868686868e-10,4.0085858585858587e-10,7,100,37.31514952349655,6.1317,34.21065347305899,3.274336
50616,5.518686868686868e-10,4.066666666666667e-10,10,100,35.80195814524102,12.0233,34.254913229391235,2.81926
50617,5.518686868686868e-10,4.066666666666667e-10,9,100,37.497943078415105,10.7102,35.690442929616516,2.642859
50618,5.518686868686868e-10,4.066666666666667e-10,8,100,38.69731717019816,8.85205,36.45666685610118,2.69986
50619,5.518686868686868e-10,4.066666666666667e-10,7,100,39.22718628397554,6.70373,36.24563620936833,2.979143
50620,5.518686868686868e-10,4.124747474747475e-10,10,100,37.564822973695236,13.0025,36.0660551518916,2.543061
50621,5.518686868686868e-10,4.124747474747475e-10,9,100,39.37038568707077,11.6145,37.62257038839888,2.322798
50622,5.518686868686868e-10,4.124747474747475e-10,8,100,40.729726879679426,9.656,38.57105979120532,2.373651
50623,5.518686868686868e-10,4.124747474747475e-10,7,100,41.27298332582245,7.32678,38.408106128886885,2.675453
50624,5.518686868686868e-10,4.182828282828283e-10,10,100,39.451696835116515,14.071,37.999688782719865,2.245221
50625,5.518686868686868e-10,4.182828282828283e-10,9,100,41.342362589701125,12.5823,39.651272901716474,1.975009
50626,5.518686868686868e-10,4.182828282828283e-10,8,100,42.820562923882335,10.5187,40.74122517769474,1.97785
50627,5.518686868686868e-10,4.182828282828283e-10,7,100,43.45174088366648,8.01702,40.7006081168972,2.290076
50628,5.518686868686868e-10,4.182828282828283e-10,6,100,43.91974395315153,5.63991,39.97441088977837,2.555813
50629,5.518686868686868e-10,4.240909090909091e-10,10,100,41.377923676651626,15.1257,39.963129530843936,1.903727
50630,5.518686868686868e-10,4.240909090909091e-10,9,100,43.485640227107,13.6561,41.850581300929505,1.556001
50631,5.518686868686868e-10,4.240909090909091e-10,8,100,45.02176257152527,11.4403,43.01630815486451,1.508256
50632,5.518686868686868e-10,4.240909090909091e-10,7,100,45.70822651085002,8.71825,43.052559283201475,1.861406
50633,5.518686868686868e-10,4.240909090909091e-10,6,100,46.44190459048605,6.19261,42.65122505455937,2.122646
50634,5.518686868686868e-10,4.298989898989899e-10,10,100,43.72778770973787,16.2412,42.33775335472893,1.437788
50635,5.518686868686868e-10,4.298989898989899e-10,9,100,45.75321359120758,14.7286,44.161294631485426,0.980904
50636,5.518686868686868e-10,4.298989898989899e-10,8,100,47.351013634938475,12.3839,45.4072816536282,0.819917
50637,5.518686868686868e-10,4.298989898989899e-10,7,100,48.20902750871755,9.45649,45.63110993291053,1.233574
50638,5.518686868686868e-10,4.298989898989899e-10,6,100,49.08104270209961,6.77446,45.4291655195398,1.538619
50639,5.518686868686868e-10,4.357070707070707e-10,10,100,46.42017401033928,17.5906,45.060296667308805,0.608134
50640,5.518686868686868e-10,4.357070707070707e-10,9,100,48.349930399400364,15.8039,46.7853578694568,0.0
50641,5.518686868686868e-10,4.357070707070707e-10,8,100,49.92906204256277,13.3026,48.02576286454227,0.0
50642,5.518686868686868e-10,4.357070707070707e-10,7,100,50.90467498528781,10.2071,48.38897533339318,0.0
50643,5.518686868686868e-10,4.357070707070707e-10,6,100,51.809530523050896,7.3497,48.27031580431411,0.385452
50644,5.518686868686868e-10,4.4151515151515153e-10,10,100,49.29368915074437,19.0423,47.96376160682159,0.0
50645,5.518686868686868e-10,4.4151515151515153e-10,9,100,51.15587767112054,16.9682,49.618189547055124,0.0
50646,5.518686868686868e-10,4.4151515151515153e-10,8,100,52.653460141641276,14.2227,50.782377396628895,0.0
50647,5.518686868686868e-10,4.4151515151515153e-10,7,100,53.76351460581685,10.9748,51.30140938906879,0.0
50648,5.518686868686868e-10,4.4151515151515153e-10,6,100,54.68691405847568,7.96236,51.25546191938132,0.0
50649,5.518686868686868e-10,4.4732323232323237e-10,10,100,52.153852049614855,20.4138,50.84558588710192,0.0
50650,5.518686868686868e-10,4.4732323232323237e-10,9,100,54.05474706094567,18.1298,52.54040137508683,0.0
50651,5.518686868686868e-10,4.4732323232323237e-10,8,100,55.50926180399054,15.1482,53.66423716081277,0.0
50652,5.518686868686868e-10,4.4732323232323237e-10,7,100,56.58916602996218,11.7023,54.17186185285839,0.0
50653,5.518686868686868e-10,4.4732323232323237e-10,6,100,57.684864493349316,8.56078,54.33884074767866,0.0
50654,5.518686868686868e-10,4.4732323232323237e-10,5,100,58.31826878025925,5.97459,53.529810245197574,0.0
50655,5.518686868686868e-10,4.531313131313131e-10,10,100,55.06384467377996,21.7212,53.77056224380375,0.0
50656,5.518686868686868e-10,4.531313131313131e-10,9,100,56.927415472575014,19.1571,55.42397732067824,0.0
50657,5.518686868686868e-10,4.531313131313131e-10,8,100,58.47612116801601,16.0707,56.65492586191212,0.0
50658,5.518686868686868e-10,4.531313131313131e-10,7,100,59.47144555249502,12.4579,57.107057099347415,0.0
50659,5.518686868686868e-10,4.531313131313131e-10,6,100,60.58042765559257,9.12838,57.31435075191463,0.0
50660,5.518686868686868e-10,4.531313131313131e-10,5,100,61.271582681795834,6.35564,56.579702879619006,0.0
50661,5.518686868686868e-10,4.5893939393939394e-10,10,100,57.96902136954164,22.9304,56.684732899689806,0.0
50662,5.518686868686868e-10,4.5893939393939394e-10,9,100,59.711649331263615,20.0412,58.211352876504996,0.0
50663,5.518686868686868e-10,4.5893939393939394e-10,8,100,61.42377228970975,16.858,59.612619965458705,0.0
50664,5.518686868686868e-10,4.5893939393939394e-10,7,100,62.59348904182909,13.2148,60.27128518716754,0.0
50665,5.518686868686868e-10,4.5893939393939394e-10,6,100,63.624126767762824,9.70866,60.43793333944979,0.0
50666,5.518686868686868e-10,4.5893939393939394e-10,5,100,64.2492232684862,6.72079,59.64573395153195,0.0
50667,5.518686868686868e-10,4.647474747474748e-10,10,100,60.83024676511617,24.0274,59.55120496416374,0.0
50668,5.518686868686868e-10,4.647474747474748e-10,9,100,62.473842943740586,20.8389,60.97412475042121,0.0
50669,5.518686868686868e-10,4.647474747474748e-10,8,100,64.13572592840612,17.431,62.32085892053587,0.0
50670,5.518686868686868e-10,4.647474747474748e-10,7,100,65.69704221807528,13.8356,63.39536175728999,0.0
50671,5.518686868686868e-10,4.647474747474748e-10,6,100,66.71855055096778,10.2445,63.598138692786634,0.0
50672,5.518686868686868e-10,4.647474747474748e-10,5,100,67.1696329679563,7.03481,62.62840392621166,0.0
50673,5.518686868686868e-10,4.705555555555556e-10,10,100,63.69438412522439,25.0496,62.41846734371106,0.0
50674,5.518686868686868e-10,4.705555555555556e-10,9,100,65.2046854390784,21.5538,63.703508633937965,0.0
50675,5.518686868686868e-10,4.705555555555556e-10,8,100,66.80896756658005,17.9189,64.9879907982894,0.0
50676,5.518686868686868e-10,4.705555555555556e-10,7,100,68.42489645695396,14.241,66.1231225315434,0.0
50677,5.518686868686868e-10,4.705555555555556e-10,6,100,69.684143038455,10.6515,66.59391968806835,0.0
50678,5.518686868686868e-10,4.705555555555556e-10,5,100,70.02996197134406,7.29236,65.52722506050014,0.0
50679,5.518686868686868e-10,4.763636363636364e-10,10,100,66.49772613081511,25.8081,65.21424872135118,0.0
50680,5.518686868686868e-10,4.763636363636364e-10,9,100,67.88997310795236,22.0897,66.37855090280446,0.0
50681,5.518686868686868e-10,4.763636363636364e-10,8,100,69.4490317339195,18.2935,67.61666837503654,0.0
50682,5.518686868686868e-10,4.763636363636364e-10,7,100,70.98847246743973,14.5148,68.67512605946192,0.0
50683,5.518686868686868e-10,4.763636363636364e-10,6,100,72.17253375631472,10.8292,69.06579315676527,0.0
50684,5.518686868686868e-10,4.763636363636364e-10,5,100,72.35364303178484,7.39816,67.83302689486553,0.0
50685,5.518686868686868e-10,4.821717171717172e-10,10,100,69.30402081511835,26.3164,68.00309435274042,0.0
50686,5.518686868686868e-10,4.821717171717172e-10,9,100,70.46649520455092,22.2474,68.92459678951968,0.0
50687,5.518686868686868e-10,4.821717171717172e-10,8,100,71.91279402428222,18.3497,70.04224308881277,0.0
50688,5.518686868686868e-10,4.821717171717172e-10,7,100,73.35718064337355,14.5603,71.00098748016221,0.0
50689,5.518686868686868e-10,4.821717171717172e-10,6,100,74.35793910942921,10.866,71.20892213151213,0.0
50690,5.518686868686868e-10,4.821717171717172e-10,5,100,74.42741086447043,7.38049,69.81978266218654,0.0
50691,5.518686868686868e-10,4.87979797979798e-10,10,100,71.98053643869872,26.5976,70.65961229841602,0.0
50692,5.518686868686868e-10,4.87979797979798e-10,9,100,72.9988361991247,22.2672,71.42415460520924,0.0
50693,5.518686868686868e-10,4.87979797979798e-10,8,100,74.18799724337043,18.1929,72.26537045268262,0.0
50694,5.518686868686868e-10,4.87979797979798e-10,7,100,75.43980266610686,14.3743,73.01335677548022,0.0
50695,5.518686868686868e-10,4.87979797979798e-10,6,100,76.2940002850221,10.7071,73.05011400883569,0.0
50696,5.518686868686868e-10,4.87979797979798e-10,5,100,76.31876152909828,7.29818,71.59021035767917,0.0
50697,5.518686868686868e-10,4.937878787878788e-10,10,100,74.43220526680254,26.549,73.08482787429875,0.0
50698,5.518686868686868e-10,4.937878787878788e-10,9,100,75.29190117170035,22.06,73.67774998037497,0.0
50699,5.518686868686868e-10,4.937878787878788e-10,8,100,76.31097833822709,17.9066,74.32946094872003,0.0
50700,5.518686868686868e-10,4.937878787878788e-10,7,100,77.356496466081,14.0532,74.8422562036242,0.0
50701,5.518686868686868e-10,4.937878787878788e-10,6,100,78.00359039569152,10.4283,74.63447527862967,0.0
50702,5.518686868686868e-10,4.937878787878788e-10,5,100,77.93285172709369,7.11894,73.0305833463788,0.0
50703,5.518686868686868e-10,4.995959595959596e-10,10,100,76.53905602604715,26.0467,75.15192503217693,0.0
50704,5.518686868686868e-10,4.995959595959596e-10,9,100,77.29093811086601,21.5491,75.62316314269829,0.0
50705,5.518686868686868e-10,4.995959595959596e-10,8,100,78.14997464673706,17.4158,76.09576802437503,0.0
50706,5.518686868686868e-10,4.995959595959596e-10,7,100,79.00388128384503,13.5972,76.38321286633975,0.0
50707,5.518686868686868e-10,4.995959595959596e-10,6,100,79.46254316168742,10.0567,75.93866101976154,0.0
50708,5.518686868686868e-10,4.995959595959596e-10,5,100,79.3338424484521,6.88755,74.22631203688665,0.0
50709,5.518686868686868e-10,5.054040404040404e-10,10,100,78.2984701842023,25.079,76.85207930065563,0.0
50710,5.518686868686868e-10,5.054040404040404e-10,9,100,78.93477622134797,20.6862,77.19036353298965,0.0
50711,5.518686868686868e-10,5.054040404040404e-10,8,100,79.72554058378749,16.6911,77.57341765501032,0.0
50712,5.518686868686868e-10,5.054040404040404e-10,7,100,80.33155119922775,12.9819,77.57652038315884,0.0
50713,5.518686868686868e-10,5.054040404040404e-10,6,100,80.662731036336,9.60556,76.95459469445682,0.0
50714,5.518686868686868e-10,5.054040404040404e-10,5,100,80.57924867702988,6.62525,75.24081035948544,0.0
50715,5.518686868686868e-10,5.112121212121213e-10,10,100,79.63210623870862,23.758,78.10746546806234,0.0
50716,5.518686868686868e-10,5.112121212121213e-10,9,100,80.27389516115818,19.5955,78.43590541891294,0.0
50717,5.518686868686868e-10,5.112121212121213e-10,8,100,80.90551080030602,15.7574,78.6293187104327,0.0
50718,5.518686868686868e-10,5.112121212121213e-10,7,100,81.35018906108537,12.2201,78.42147307876658,0.0
50719,5.518686868686868e-10,5.112121212121213e-10,6,100,81.54107429230409,9.05057,77.59880714272845,0.0
50720,5.518686868686868e-10,5.112121212121213e-10,5,100,81.53076526638432,6.31212,75.9119143478244,0.0
50721,5.518686868686868e-10,5.17020202020202e-10,10,100,80.7213543737395,22.3335,79.10801159487339,0.0
50722,5.518686868686868e-10,5.17020202020202e-10,9,100,81.27717355247619,18.3762,79.32717067755306,0.0
50723,5.518686868686868e-10,5.17020202020202e-10,8,100,81.79582410383671,14.7338,79.37187238034966,0.0
50724,5.518686868686868e-10,5.17020202020202e-10,7,100,82.10027823028241,11.3901,78.9692360920899,0.0
50725,5.518686868686868e-10,5.17020202020202e-10,6,100,82.03630800413167,8.41873,77.80548030636706,0.0
50726,5.518686868686868e-10,5.17020202020202e-10,5,100,82.10231795735115,5.93039,76.12960791453061,0.0
50727,5.518686868686868e-10,5.228282828282829e-10,10,100,81.62435041990886,20.9062,79.91379276686955,0.0
50728,5.518686868686868e-10,5.228282828282829e-10,9,100,82.05859277827741,17.1532,79.98423716489025,0.0
50729,5.518686868686868e-10,5.228282828282829e-10,8,100,82.4492275855431,13.7057,79.86214447278502,0.0
50730,5.518686868686868e-10,5.228282828282829e-10,7,100,82.53393806938797,10.5362,79.16956892972684,0.0
50731,5.518686868686868e-10,5.228282828282829e-10,6,100,82.26247752215956,7.75402,77.68994106694815,0.0
50732,5.518686868686868e-10,5.286363636363637e-10,10,100,82.3404650064514,19.5277,80.52648023680415,0.0
50733,5.518686868686868e-10,5.286363636363637e-10,9,100,82.7205692242458,15.997,80.51556989647648,0.0
50734,5.518686868686868e-10,5.286363636363637e-10,8,100,82.90088879904535,12.7131,80.13574563262539,0.0
50735,5.518686868686868e-10,5.286363636363637e-10,7,100,82.78043417116265,9.71238,79.15866765535638,0.0
50736,5.518686868686868e-10,5.286363636363637e-10,6,100,82.26889481176714,7.10243,77.30807499892856,0.0
50737,5.518686868686868e-10,5.344444444444444e-10,10,100,83.12005842568189,18.3239,81.20574186553927,0.0
50738,5.518686868686868e-10,5.344444444444444e-10,9,100,83.33500579787709,14.9483,80.99517215235036,0.0
50739,5.518686868686868e-10,5.344444444444444e-10,8,100,83.29781528734334,11.8043,80.33908208196905,0.0
50740,5.518686868686868e-10,5.344444444444444e-10,7,100,82.81032595588373,8.92745,78.89980149527855,0.0
50741,5.518686868686868e-10,5.344444444444444e-10,6,100,82.09829786263836,6.48148,76.70245402658466,0.0
50742,5.518686868686868e-10,5.402525252525253e-10,10,100,83.65002877571524,17.1511,81.62561819015383,0.0
50743,5.518686868686868e-10,5.402525252525253e-10,9,100,83.66228531897615,13.9076,81.169079916985,0.0
50744,5.518686868686868e-10,5.402525252525253e-10,8,100,83.47568561898439,10.9364,80.30681688076756,0.0
50745,5.518686868686868e-10,5.402525252525253e-10,7,100,82.82240604791222,8.22101,78.60542994357283,0.0
50746,5.518686868686868e-10,5.402525252525253e-10,6,100,81.82293945317907,5.90994,75.95362765892642,0.0
50747,5.518686868686868e-10,5.460606060606061e-10,10,100,83.84390418380552,15.9399,81.68990184836467,0.0
50748,5.518686868686868e-10,5.460606060606061e-10,9,100,83.73784514585824,12.8829,81.0736506161926,0.0
50749,5.518686868686868e-10,5.460606060606061e-10,8,100,83.42258382234876,10.0792,80.01323445427533,0.0
50750,5.518686868686868e-10,5.460606060606061e-10,7,100,82.76043934881136,7.56346,78.21233879492023,0.0
50751,5.518686868686868e-10,5.518686868686868e-10,10,100,83.69302373216959,14.7093,81.38601332551934,0.0
50752,5.518686868686868e-10,5.518686868686868e-10,9,100,83.53291091956049,11.8519,80.66616155564796,0.0
50753,5.518686868686868e-10,5.518686868686868e-10,8,100,83.20646506777895,9.25622,79.52725540253857,0.0
50754,5.518686868686868e-10,5.518686868686868e-10,7,100,82.57611107407796,6.93712,77.6554241936559,0.0
50755,5.518686868686868e-10,5.576767676767677e-10,10,100,83.34957263903107,13.5158,80.8622392974753,0.0
50756,5.518686868686868e-10,5.576767676767677e-10,9,100,83.17189521964518,10.862,80.07491749427629,0.0
50757,5.518686868686868e-10,5.576767676767677e-10,8,100,82.89418853749915,8.47419,78.90602470923125,0.0
50758,5.518686868686868e-10,5.576767676767677e-10,7,100,82.39616774649365,6.36765,77.07270489862307,0.0
50759,5.518686868686868e-10,5.634848484848485e-10,10,100,82.93724483297244,12.3715,80.24595252301111,0.0
50760,5.518686868686868e-10,5.634848484848485e-10,9,100,82.80664381053823,9.95104,79.45623772592617,0.0
50761,5.518686868686868e-10,5.634848484848485e-10,8,100,82.57715701255198,7.76037,78.25718365731262,0.0
50762,5.518686868686868e-10,5.692929292929294e-10,10,100,82.60564615114852,11.3064,79.67407504822023,0.0
50763,5.518686868686868e-10,5.692929292929294e-10,9,100,82.46677906491905,9.0979,78.82039846993347,0.0
50764,5.518686868686868e-10,5.692929292929294e-10,8,100,82.30292597771026,7.10494,77.61948504923738,0.0
50765,5.518686868686868e-10,5.751010101010101e-10,10,100,82.30127255642091,10.3349,79.10614458406995,0.0
50766,5.518686868686868e-10,5.751010101010101e-10,9,100,82.2062544476951,8.3173,78.23549063018898,0.0
50767,5.518686868686868e-10,5.751010101010101e-10,8,100,82.08172782122229,6.50565,76.99855661622394,0.0
50768,5.518686868686868e-10,5.809090909090909e-10,10,100,82.01032982650743,9.4635,78.53156143300343,0.0
50769,5.518686868686868e-10,5.809090909090909e-10,9,100,81.91321877079668,7.60674,77.58927629184372,0.0
50770,5.518686868686868e-10,5.867171717171718e-10,10,100,81.7154847147602,8.68464,77.9396494133366,0.0
50771,5.518686868686868e-10,5.867171717171718e-10,9,100,81.60454984912647,6.97195,76.91046376343405,0.0
50772,5.518686868686868e-10,5.925252525252525e-10,10,100,81.404971317752,7.98376,77.3135042100605,0.0
50773,5.518686868686868e-10,5.983333333333333e-10,10,100,81.05732117519821,7.35228,76.64617158758035,0.0
50774,5.518686868686868e-10,6.041414141414142e-10,10,100,80.66119104326329,6.78017,75.91751588795276,0.0
50775,5.518686868686868e-10,6.09949494949495e-10,10,100,80.19211604331642,6.26039,75.10049008933306,0.0
50776,5.518686868686868e-10,6.157575757575757e-10,10,100,79.70231924654814,5.78167,74.232762803829,0.0
50777,5.518686868686868e-10,6.215656565656566e-10,10,100,79.4073798818327,5.34233,73.50637285868231,0.0
50778,5.518686868686868e-10,6.273737373737374e-10,10,100,79.2208646330098,4.9387,72.84891620108147,0.0
50779,5.518686868686868e-10,6.331818181818182e-10,10,100,79.15072281670933,4.5734,72.28712256126161,0.0
50780,5.518686868686868e-10,6.38989898989899e-10,10,100,79.15430073206333,4.24066,71.73535593359541,0.0
50781,5.518686868686868e-10,6.447979797979798e-10,10,100,79.26006870445613,3.93852,71.24684299602949,0.0
50782,5.518686868686868e-10,6.506060606060607e-10,10,100,79.44132817956627,3.66242,70.7837370017049,0.0
50783,5.518686868686868e-10,6.564141414141414e-10,10,100,79.72362190916,3.40958,70.3743029169346,0.0
50784,5.518686868686868e-10,6.622222222222222e-10,10,100,80.09016895957535,3.17451,69.96997731899982,0.0
50785,5.518686868686868e-10,6.680303030303031e-10,10,100,80.52305780935826,2.95547,69.54085997482522,0.0
50786,5.518686868686868e-10,6.738383838383838e-10,10,100,81.04532594600967,2.75003,69.09141813037841,0.0
50787,5.518686868686868e-10,6.796464646464647e-10,10,100,81.62508234782442,2.5524,68.48946907239574,0.0
50788,5.518686868686868e-10,6.854545454545455e-10,10,100,82.19528380880907,2.36572,67.67946299210958,0.0
50789,5.518686868686868e-10,6.912626262626262e-10,10,100,82.56867977000265,2.19707,66.61888834604834,0.0
50790,5.518686868686868e-10,6.970707070707071e-10,10,100,82.66561621975777,2.05658,65.3826427046864,0.0
50791,5.518686868686868e-10,7.028787878787879e-10,10,100,82.44912589128367,1.93222,63.90970032387041,0.967042
50792,5.518686868686868e-10,7.086868686868686e-10,10,100,81.88286759708902,1.81938,62.127024703748546,1.552064
50793,5.518686868686868e-10,7.144949494949495e-10,10,100,80.90623894327162,1.71501,59.954145536030204,1.967939
50794,5.518686868686868e-10,7.203030303030303e-10,10,100,79.52619849396704,1.62006,57.55058562494477,2.298713
50795,5.518686868686868e-10,7.261111111111112e-10,10,100,77.8514871586641,1.53383,54.93229113795554,2.571675
50796,5.518686868686868e-10,7.319191919191919e-10,10,100,75.83415802906401,1.45594,52.100786499296845,2.810797
50797,5.518686868686868e-10,7.377272727272727e-10,10,100,73.47237545616566,1.38516,49.118539421200026,3.027614
50798,5.518686868686868e-10,7.435353535353536e-10,10,100,70.94445429202185,1.32078,46.1094907370106,3.219658
50799,5.518686868686868e-10,7.493434343434343e-10,10,100,68.17091097756064,1.26138,43.01488391197198,3.398372
50800,5.518686868686868e-10,7.551515151515151e-10,10,100,65.1860146820953,1.20497,39.847606991577,3.585933
