Index,C2,C4,VDD,RL,EFFICIENCY,POWER OUT,PAE,THD
5488,4.066666666666667e-10,5.576767676767677e-10,10,25,56.14273279819073,15.0933,54.237135375207366,0.0
5489,4.066666666666667e-10,5.576767676767677e-10,9,25,58.5854649952843,13.231,56.33493032708853,0.0
5490,4.066666666666667e-10,5.576767676767677e-10,8,25,59.93386793832174,10.6578,57.10199295940976,0.0
5491,4.066666666666667e-10,5.576767676767677e-10,7,25,60.449998115270084,8.01839,56.68275472124845,1.152849
5492,4.066666666666667e-10,5.576767676767677e-10,6,25,60.208140053382245,5.69799,54.9594138519118,1.51635
5493,4.066666666666667e-10,5.634848484848485e-10,10,25,56.967947441767876,15.4521,55.081130503388124,0.0
5494,4.066666666666667e-10,5.634848484848485e-10,9,25,59.47794424093532,13.5577,57.25056921625832,0.0
5495,4.066666666666667e-10,5.634848484848485e-10,8,25,60.86893619862671,10.939,58.07110186184716,0.0
5496,4.066666666666667e-10,5.634848484848485e-10,7,25,61.401036701620605,8.24444,57.6861073045758,0.694674
5497,4.066666666666667e-10,5.634848484848485e-10,6,25,61.20451084401648,5.87182,56.03640695993338,1.176642
5498,4.066666666666667e-10,5.692929292929294e-10,10,25,57.814134115392775,15.8102,55.944197816181905,0.0
5499,4.066666666666667e-10,5.692929292929294e-10,9,25,60.37063125581557,13.8844,58.16620142095606,0.0
5500,4.066666666666667e-10,5.692929292929294e-10,8,25,61.83260746279341,11.2301,59.06919904636578,0.0
5501,4.066666666666667e-10,5.692929292929294e-10,7,25,62.388842312727064,8.48351,58.72709555957583,0.0
5502,4.066666666666667e-10,5.692929292929294e-10,6,25,62.192525420711355,6.04354,57.096342978162006,0.716209
5503,4.066666666666667e-10,5.751010101010101e-10,10,25,58.6884686333464,16.1621,56.834295612009235,0.0
5504,4.066666666666667e-10,5.751010101010101e-10,9,25,61.25541592119161,14.2085,59.07355737104181,0.0
5505,4.066666666666667e-10,5.751010101010101e-10,8,25,62.79401904616543,11.5195,60.06276948906781,0.0
5506,4.066666666666667e-10,5.751010101010101e-10,7,25,63.38996122141624,8.71276,59.77427663026476,0.0
5507,4.066666666666667e-10,5.751010101010101e-10,6,25,63.206875363687054,6.21316,58.179703109295346,0.0
5508,4.066666666666667e-10,5.809090909090909e-10,10,25,59.60914403699199,16.5137,57.768002367948945,0.0
5509,4.066666666666667e-10,5.809090909090909e-10,9,25,62.157712897874006,14.5367,59.99691706432688,0.0
5510,4.066666666666667e-10,5.809090909090909e-10,8,25,63.780679358533554,11.8162,61.080625920988005,0.0
5511,4.066666666666667e-10,5.809090909090909e-10,7,25,64.35518335455743,8.94492,60.78703244048261,0.0
5512,4.066666666666667e-10,5.809090909090909e-10,6,25,64.29113733366809,6.40179,59.34133065528496,0.0
5513,4.066666666666667e-10,5.867171717171718e-10,10,25,60.51390031728009,16.8412,58.68343855438138,0.0
5514,4.066666666666667e-10,5.867171717171718e-10,9,25,63.044031560193424,14.862,60.90384745906508,0.0
5515,4.066666666666667e-10,5.867171717171718e-10,8,25,64.7282841249465,12.1016,62.05880937098844,0.0
5516,4.066666666666667e-10,5.867171717171718e-10,7,25,65.38496573417119,9.18783,61.86312171307795,0.0
5517,4.066666666666667e-10,5.867171717171718e-10,6,25,65.27570627079093,6.57359,60.395253463085254,0.0
5518,4.066666666666667e-10,5.925252525252525e-10,10,25,61.41942178331187,17.1655,59.5993523686847,0.0
5519,4.066666666666667e-10,5.925252525252525e-10,9,25,63.89333423176053,15.1716,61.77257298317134,0.0
5520,4.066666666666667e-10,5.925252525252525e-10,8,25,65.67944158535487,12.3922,63.04053488236511,0.0
5521,4.066666666666667e-10,5.925252525252525e-10,7,25,66.37792225172745,9.42374,62.90161370984215,0.0
5522,4.066666666666667e-10,5.925252525252525e-10,6,25,66.33195151181752,6.75246,61.51606121927738,0.0
5523,4.066666666666667e-10,5.983333333333333e-10,10,25,62.3720060546701,17.5125,60.56281007924495,0.0
5524,4.066666666666667e-10,5.983333333333333e-10,9,25,64.78682324590946,15.4858,62.68497282733749,0.0
5525,4.066666666666667e-10,5.983333333333333e-10,8,25,66.6682433071611,12.6855,64.05870358107612,0.0
5526,4.066666666666667e-10,5.983333333333333e-10,7,25,67.39956493243903,9.66685,63.9683390738081,0.0
5527,4.066666666666667e-10,5.983333333333333e-10,6,25,67.34003558545857,6.92599,62.58507938668559,0.0
5528,4.066666666666667e-10,6.041414141414142e-10,10,25,63.254148415768775,17.8056,61.45257253288713,0.0
5529,4.066666666666667e-10,6.041414141414142e-10,9,25,65.72052765178313,15.7933,63.63469268861055,0.0
5530,4.066666666666667e-10,6.041414141414142e-10,8,25,67.58392725869773,12.9628,65.0018664984385,0.0
5531,4.066666666666667e-10,6.041414141414142e-10,7,25,68.45778256605755,9.91255,65.06926891255404,0.0
5532,4.066666666666667e-10,6.041414141414142e-10,6,25,68.42651019622932,7.11362,63.73674490188533,0.0
5533,4.066666666666667e-10,6.09949494949495e-10,10,25,64.20444885236611,18.1262,62.41081396996317,0.0
5534,4.066666666666667e-10,6.09949494949495e-10,9,25,66.64314679306523,16.0564,64.56612474110844,0.0
5535,4.066666666666667e-10,6.09949494949495e-10,8,25,68.5261975389171,13.237,65.96971014717835,0.0
5536,4.066666666666667e-10,6.09949494949495e-10,7,25,69.49261619985897,10.1503,66.14370511354689,0.0
5537,4.066666666666667e-10,6.09949494949495e-10,6,25,69.49090042877562,7.29307,64.8597903763697,0.0
5538,4.066666666666667e-10,6.157575757575757e-10,10,25,65.14356206412663,18.4297,63.35680024318774,0.0
5539,4.066666666666667e-10,6.157575757575757e-10,9,25,67.55285179932488,16.2901,65.4813473995007,0.0
5540,4.066666666666667e-10,6.157575757575757e-10,8,25,69.44920289519575,13.5003,66.916765693885,0.0
5541,4.066666666666667e-10,6.157575757575757e-10,7,25,70.51232443367343,10.3871,67.20353135246319,0.0
5542,4.066666666666667e-10,6.157575757575757e-10,6,25,70.5965389043009,7.48168,66.02615637207722,0.0
5543,4.066666666666667e-10,6.215656565656566e-10,10,25,66.00221718530445,18.6946,64.22112892861934,0.0
5544,4.066666666666667e-10,6.215656565656566e-10,9,25,68.41436789719666,16.4828,66.34519728049277,0.0
5545,4.066666666666667e-10,6.215656565656566e-10,8,25,70.33837182536638,13.7508,67.82860431213076,0.0
5546,4.066666666666667e-10,6.215656565656566e-10,7,25,71.53214341061768,10.6163,68.2591551952996,0.0
5547,4.066666666666667e-10,6.215656565656566e-10,6,25,71.6932928254265,7.66939,67.18287450338865,0.0
5548,4.066666666666667e-10,6.273737373737374e-10,10,25,66.89569834095988,18.9755,65.11977451720028,0.0
5549,4.066666666666667e-10,6.273737373737374e-10,9,25,69.30627701583268,16.6911,67.24163417500239,0.0
5550,4.066666666666667e-10,6.273737373737374e-10,8,25,71.23276511680007,13.9904,68.74341153947985,0.0
5551,4.066666666666667e-10,6.273737373737374e-10,7,25,72.5163768242009,10.8375,69.2792658365061,0.0
5552,4.066666666666667e-10,6.273737373737374e-10,6,25,72.76996262947543,7.84744,68.31526627657898,0.0
5553,4.066666666666667e-10,6.331818181818182e-10,10,25,67.7894432943231,19.2541,66.01946639063755,0.0
5554,4.066666666666667e-10,6.331818181818182e-10,9,25,70.19591704390984,16.8864,68.13441081472058,0.0
5555,4.066666666666667e-10,6.331818181818182e-10,8,25,72.16229524007736,14.2159,69.68776998868013,0.0
5556,4.066666666666667e-10,6.331818181818182e-10,7,25,73.4886164157668,11.0521,70.28577317942444,0.0
5557,4.066666666666667e-10,6.331818181818182e-10,6,25,73.81314573012394,8.01596,69.40729111033352,0.0
5558,4.066666666666667e-10,6.331818181818182e-10,5,25,73.40836389959439,5.44566,67.0148861398351,0.0
5559,4.066666666666667e-10,6.38989898989899e-10,10,25,68.72941706307878,19.534,66.96446012891603,0.0
5560,4.066666666666667e-10,6.38989898989899e-10,9,25,71.07166064079709,17.0626,69.01038004631866,0.0
5561,4.066666666666667e-10,6.38989898989899e-10,8,25,73.08800146305036,14.3873,70.6203079517803,0.0
5562,4.066666666666667e-10,6.38989898989899e-10,7,25,74.45792377197739,11.2564,71.28643056529388,0.0
5563,4.066666666666667e-10,6.38989898989899e-10,6,25,74.85305958132044,8.18114,70.49574549846288,0.0
5564,4.066666666666667e-10,6.38989898989899e-10,5,25,74.47315890304516,5.5589,68.14304087456293,0.0
5565,4.066666666666667e-10,6.447979797979798e-10,10,25,69.64303928361653,19.8007,67.88281038418384,0.0
5566,4.066666666666667e-10,6.447979797979798e-10,9,25,71.91882534518,17.2411,69.86220748341884,0.0
5567,4.066666666666667e-10,6.447979797979798e-10,8,25,73.9846300361077,14.5274,71.51943144374788,0.0
5568,4.066666666666667e-10,6.447979797979798e-10,7,25,75.39450883238564,11.4427,72.25050899051861,0.0
5569,4.066666666666667e-10,6.447979797979798e-10,6,25,75.86853819055682,8.33469,71.55409304823543,0.0
5570,4.066666666666667e-10,6.447979797979798e-10,5,25,75.52727839260486,5.67194,69.26449341459615,0.0
5571,4.066666666666667e-10,6.506060606060607e-10,10,25,70.55059330113244,20.0545,68.79426364170452,0.0
5572,4.066666666666667e-10,6.506060606060607e-10,9,25,72.8236975618726,17.4254,70.76930149363513,0.0
5573,4.066666666666667e-10,6.506060606060607e-10,8,25,74.84834082046721,14.6455,72.3824111126443,0.0
5574,4.066666666666667e-10,6.506060606060607e-10,7,25,76.30348252170828,11.6169,73.18508203828014,0.0
5575,4.066666666666667e-10,6.506060606060607e-10,6,25,76.86645293339853,8.48744,72.5954645075984,0.0
5576,4.066666666666667e-10,6.506060606060607e-10,5,25,76.58347141810745,5.78183,70.38323326326442,0.0
5577,4.066666666666667e-10,6.564141414141414e-10,10,25,71.42198168251811,20.2832,69.66840146342666,0.0
5578,4.066666666666667e-10,6.564141414141414e-10,9,25,73.6888635630397,17.5871,71.63566391667051,0.0
5579,4.066666666666667e-10,6.564141414141414e-10,8,25,75.69587377519542,14.7476,73.22845909447868,0.0
5580,4.066666666666667e-10,6.564141414141414e-10,7,25,77.2132803379114,11.7724,74.11420251072369,0.0
5581,4.066666666666667e-10,6.564141414141414e-10,6,25,77.82428819193527,8.61546,73.58714228934818,0.0
5582,4.066666666666667e-10,6.564141414141414e-10,5,25,77.5954178324447,5.87956,71.4460222773584,0.0
5583,4.066666666666667e-10,6.622222222222222e-10,10,25,72.29162479593528,20.5027,70.54095574572213,0.0
5584,4.066666666666667e-10,6.622222222222222e-10,9,25,74.52440484945265,17.7342,72.47227533460804,0.0
5585,4.066666666666667e-10,6.622222222222222e-10,8,25,76.52425502068097,14.8379,74.05453898441448,0.0
5586,4.066666666666667e-10,6.622222222222222e-10,7,25,78.1216333394645,11.8923,75.0319849173608,0.0
5587,4.066666666666667e-10,6.622222222222222e-10,6,25,78.78339161469412,8.74149,74.57862576156315,0.0
5588,4.066666666666667e-10,6.622222222222222e-10,5,25,78.55791775336547,5.96396,72.4497352406544,0.0
5589,4.066666666666667e-10,6.680303030303031e-10,10,25,73.20903815285837,20.7522,71.46291429276982,0.0
5590,4.066666666666667e-10,6.680303030303031e-10,9,25,75.35745457765334,17.872,73.30646854694872,0.0
5591,4.066666666666667e-10,6.680303030303031e-10,8,25,77.36322275077988,14.9294,74.8910186653401,0.0
5592,4.066666666666667e-10,6.680303030303031e-10,7,25,79.0100159674844,11.9746,75.91965452170128,0.0
5593,4.066666666666667e-10,6.680303030303031e-10,6,25,79.67963551561755,8.8493,75.502750740584,0.0
5594,4.066666666666667e-10,6.680303030303031e-10,5,25,79.45677354814931,6.03649,73.38271994945505,0.0
5595,4.066666666666667e-10,6.738383838383838e-10,10,25,74.04498355553983,20.9377,72.30036425363369,0.0
5596,4.066666666666667e-10,6.738383838383838e-10,9,25,76.1839242017561,17.9951,74.13143611931959,0.0
5597,4.066666666666667e-10,6.738383838383838e-10,8,25,78.14033954123373,14.9956,75.66473169155732,0.0
5598,4.066666666666667e-10,6.738383838383838e-10,7,25,79.79728203833841,12.0138,76.69903157671001,0.0
5599,4.066666666666667e-10,6.738383838383838e-10,6,25,80.5550355503555,8.95047,76.40272702727026,0.0
5600,4.066666666666667e-10,6.738383838383838e-10,5,25,80.33551552674044,6.10378,74.29418283569322,0.0
5601,4.066666666666667e-10,6.796464646464647e-10,10,25,74.9231183481428,21.1472,73.18115017785526,0.0
5602,4.066666666666667e-10,6.796464646464647e-10,9,25,76.96783825975253,18.0946,74.91360865699957,0.0
5603,4.066666666666667e-10,6.796464646464647e-10,8,25,78.92808662519197,15.0594,76.44897509945021,0.0
5604,4.066666666666667e-10,6.796464646464647e-10,7,25,80.59091486785688,12.0481,77.48345451748196,0.0
5605,4.066666666666667e-10,6.796464646464647e-10,6,25,81.43211480008299,9.02846,77.2941436444156,0.0
5606,4.066666666666667e-10,6.796464646464647e-10,5,25,81.2010419782302,6.16268,75.18616071605038,0.0
5607,4.066666666666667e-10,6.854545454545455e-10,10,25,75.74826885068748,21.3092,74.00649803068437,0.0
5608,4.066666666666667e-10,6.854545454545455e-10,9,25,77.75840182589853,18.1929,75.70305641393873,0.0
5609,4.066666666666667e-10,6.854545454545455e-10,8,25,79.69925208603648,15.1105,77.21441079359052,0.0
5610,4.066666666666667e-10,6.854545454545455e-10,7,25,81.33762942191544,12.0666,78.21947799827437,0.0
5611,4.066666666666667e-10,6.854545454545455e-10,6,25,82.24746925002722,9.06729,78.10475853561192,0.0
5612,4.066666666666667e-10,6.854545454545455e-10,5,25,82.01209961496419,6.20465,76.00406052186695,0.0
5613,4.066666666666667e-10,6.912626262626262e-10,10,25,76.54851950515847,21.4652,74.80802601876518,0.0
5614,4.066666666666667e-10,6.912626262626262e-10,9,25,78.52582006307847,18.275,76.46627794058247,0.0
5615,4.066666666666667e-10,6.912626262626262e-10,8,25,80.46244370804656,15.1514,77.9713813832951,0.0
5616,4.066666666666667e-10,6.912626262626262e-10,7,25,82.06504750125718,12.0762,78.93580194897862,0.0
5617,4.066666666666667e-10,6.912626262626262e-10,6,25,83.0019386224807,9.07676,78.84427923479278,0.0
5618,4.066666666666667e-10,6.912626262626262e-10,5,25,82.78949198705611,6.23741,76.78943358560987,0.0
5619,4.066666666666667e-10,6.970707070707071e-10,10,25,77.350688962636,21.6066,75.61034321043344,0.0
5620,4.066666666666667e-10,6.970707070707071e-10,9,25,79.28280309284143,18.3439,77.22003431688226,0.0
5621,4.066666666666667e-10,6.970707070707071e-10,8,25,81.16895974142038,15.1678,78.67033772683246,0.0
5622,4.066666666666667e-10,6.970707070707071e-10,7,25,82.7622370432315,12.0741,79.62066365524474,0.0
5623,4.066666666666667e-10,6.970707070707071e-10,6,25,83.70348488345259,9.06718,79.52574198015233,0.0
5624,4.066666666666667e-10,6.970707070707071e-10,5,25,83.50750370070243,6.24495,77.49018160520225,0.0
5625,4.066666666666667e-10,7.028787878787879e-10,10,25,78.16331442571246,21.7584,76.42542146990887,0.0
5626,4.066666666666667e-10,7.028787878787879e-10,9,25,80.04217116275026,18.4109,77.97877094972067,0.0
5627,4.066666666666667e-10,7.028787878787879e-10,8,25,81.88949632840553,15.1887,79.38363579508083,0.0
5628,4.066666666666667e-10,7.028787878787879e-10,7,25,83.43920396357497,12.0583,80.28176810872152,0.0
5629,4.066666666666667e-10,7.028787878787879e-10,6,25,84.36685132337306,9.04632,80.16442840355884,0.0
5630,4.066666666666667e-10,7.028787878787879e-10,5,25,84.14380234743497,6.22771,78.08657162892315,0.0
5631,4.066666666666667e-10,7.086868686868686e-10,10,25,78.9369233489332,21.8765,77.19843111218559,0.0
5632,4.066666666666667e-10,7.086868686868686e-10,9,25,80.79884567455893,18.4791,78.7344308169913,0.0
5633,4.066666666666667e-10,7.086868686868686e-10,8,25,82.58407118126328,15.1939,80.0707899185242,0.0
5634,4.066666666666667e-10,7.086868686868686e-10,7,25,84.1116925033009,12.04,80.93911682722872,0.0
5635,4.066666666666667e-10,7.086868686868686e-10,6,25,84.9990570663448,9.01432,80.76829291291064,0.0
5636,4.066666666666667e-10,7.086868686868686e-10,5,25,84.73663202845418,6.19901,78.63162657437101,0.0
5637,4.066666666666667e-10,7.144949494949495e-10,10,25,79.72592807424593,21.9916,77.98716284802784,0.0
5638,4.066666666666667e-10,7.144949494949495e-10,9,25,81.51922797660696,18.525,79.45179034266678,0.0
5639,4.066666666666667e-10,7.144949494949495e-10,8,25,83.27439789915736,15.1895,80.75161044500364,0.0
5640,4.066666666666667e-10,7.144949494949495e-10,7,25,84.7453919327067,12.0091,81.55465464193978,0.0
5641,4.066666666666667e-10,7.144949494949495e-10,6,25,85.6038569016986,8.97565,81.3440692029642,0.0
5642,4.066666666666667e-10,7.144949494949495e-10,5,25,85.3219554118707,6.1651,79.16453653561113,0.0
5643,4.066666666666667e-10,7.203030303030303e-10,10,25,80.46860479100837,22.0797,78.72887397089534,0.0
5644,4.066666666666667e-10,7.203030303030303e-10,9,25,82.23203842200404,18.5601,80.16071934923616,0.0
5645,4.066666666666667e-10,7.203030303030303e-10,8,25,83.93492122304744,15.1777,81.40364547329769,0.0
5646,4.066666666666667e-10,7.203030303030303e-10,7,25,85.38862616709106,11.9714,82.18106405894477,0.0
5647,4.066666666666667e-10,7.203030303030303e-10,6,25,86.18591630870216,8.92843,81.89292919542449,0.0
5648,4.066666666666667e-10,7.203030303030303e-10,5,25,85.84523427189818,6.1211,79.62596716308646,0.0
5649,4.066666666666667e-10,7.261111111111112e-10,10,25,81.23580773231367,22.1803,79.49690517001422,0.0
5650,4.066666666666667e-10,7.261111111111112e-10,9,25,82.91307395880312,18.5683,80.83620824384124,0.0
5651,4.066666666666667e-10,7.261111111111112e-10,8,25,84.54214458827077,15.1393,81.99886080614718,0.0
5652,4.066666666666667e-10,7.261111111111112e-10,7,25,85.96884852070151,11.9164,82.7401109564038,0.0
5653,4.066666666666667e-10,7.261111111111112e-10,6,25,86.75152510558424,8.87364,82.42102690442671,0.0
5654,4.066666666666667e-10,7.261111111111112e-10,5,25,86.34348266290498,6.07195,80.0619852338915,0.0
5655,4.066666666666667e-10,7.319191919191919e-10,10,25,81.96451988389397,22.2514,80.22534220336236,0.0
5656,4.066666666666667e-10,7.319191919191919e-10,9,25,83.53639318871508,18.5536,81.45425074965557,0.0
5657,4.066666666666667e-10,7.319191919191919e-10,8,25,85.1578846446679,15.0996,82.60269128603092,0.0
5658,4.066666666666667e-10,7.319191919191919e-10,7,25,86.52999540048623,11.8521,83.2803221119799,0.0
5659,4.066666666666667e-10,7.319191919191919e-10,6,25,87.276212553495,8.81001,82.90984110001585,0.0
5660,4.066666666666667e-10,7.319191919191919e-10,5,25,86.81857725929014,6.01763,80.46786519642144,0.0
5661,4.066666666666667e-10,7.377272727272727e-10,10,25,82.68639237457103,22.3116,80.94833490219912,0.0
5662,4.066666666666667e-10,7.377272727272727e-10,9,25,84.18063965575155,18.5455,82.09338374805951,0.0
5663,4.066666666666667e-10,7.377272727272727e-10,8,25,85.74163879122194,15.0462,83.17357236883345,0.0
5664,4.066666666666667e-10,7.377272727272727e-10,7,25,87.07691625528393,11.7829,83.80396996659671,0.0
5665,4.066666666666667e-10,7.377272727272727e-10,6,25,87.75371811821627,8.73497,83.34638676466453,0.0
5666,4.066666666666667e-10,7.377272727272727e-10,5,25,87.270237415235,5.95855,80.84641973138831,0.0
5667,4.066666666666667e-10,7.435353535353536e-10,10,25,83.38173592343182,22.3373,81.63991832529526,0.0
5668,4.066666666666667e-10,7.435353535353536e-10,9,25,84.79624542124542,18.5195,82.70359432234432,0.0
5669,4.066666666666667e-10,7.435353535353536e-10,8,25,86.30369785755846,14.9812,83.72058967549413,0.0
5670,4.066666666666667e-10,7.435353535353536e-10,7,25,87.58720843189506,11.7006,84.2883492529269,0.0
5671,4.066666666666667e-10,7.435353535353536e-10,6,25,88.21007207736086,8.65489,83.75988617647538,0.0
5672,4.066666666666667e-10,7.435353535353536e-10,5,25,87.6708496463589,5.89156,81.16595164648093,0.0
5673,4.066666666666667e-10,7.493434343434343e-10,10,25,84.03669586568951,22.3146,82.28872762056837,0.0
5674,4.066666666666667e-10,7.493434343434343e-10,9,25,85.39738144644352,18.4782,83.29749652230579,0.0
5675,4.066666666666667e-10,7.493434343434343e-10,8,25,86.8565603611475,14.9111,84.25979321392165,0.0
5676,4.066666666666667e-10,7.493434343434343e-10,7,25,88.07281001137656,11.6124,84.7467425104285,0.0
5677,4.066666666666667e-10,7.493434343434343e-10,6,25,88.64755366156717,8.56838,84.14965542999087,0.0
5678,4.066666666666667e-10,7.493434343434343e-10,5,25,88.04440403557527,5.81992,81.45300981360651,0.0
5679,4.066666666666667e-10,7.551515151515151e-10,10,25,84.66944319661334,22.2408,82.91346820061064,0.0
5680,4.066666666666667e-10,7.551515151515151e-10,9,25,85.96474031338833,18.417,83.85557251480824,0.0
5681,4.066666666666667e-10,7.551515151515151e-10,8,25,87.37514511158123,14.8273,84.76342539938831,0.0
5682,4.066666666666667e-10,7.551515151515151e-10,7,25,88.53892657713784,11.5113,85.18267263525466,0.0
5683,4.066666666666667e-10,7.551515151515151e-10,6,25,89.05184590420299,8.47339,84.50283338518065,0.0
5684,4.066666666666667e-10,7.551515151515151e-10,5,25,88.44151848889436,5.74976,81.76516643081277,0.0
5685,4.066666666666667e-10,7.60959595959596e-10,10,25,85.25344200733318,22.1121,83.48428686543112,0.0
5686,4.066666666666667e-10,7.60959595959596e-10,9,25,86.49644680590029,18.3305,84.37670463661159,0.0
5687,4.066666666666667e-10,7.60959595959596e-10,8,25,87.85084082489723,14.7267,85.22190141559238,0.0
5688,4.066666666666667e-10,7.60959595959596e-10,7,25,88.94837058309402,11.3982,85.55959701585716,0.0
5689,4.066666666666667e-10,7.60959595959596e-10,6,25,89.4168623420798,8.37008,84.80986545935471,0.0
5690,4.066666666666667e-10,7.60959595959596e-10,5,25,88.81155328226784,5.67433,82.04275039989484,0.0
5691,4.066666666666667e-10,7.667676767676768e-10,10,25,85.80539273153576,21.9576,84.02137553731926,0.0
5692,4.066666666666667e-10,7.667676767676768e-10,9,25,87.03226299256204,18.2303,84.90161171741477,0.0
5693,4.066666666666667e-10,7.667676767676768e-10,8,25,88.31726004882412,14.6158,85.6686184226428,0.0
5694,4.066666666666667e-10,7.667676767676768e-10,7,25,89.34563891309514,11.2781,85.9221262774301,0.0
5695,4.066666666666667e-10,7.667676767676768e-10,6,25,89.74042443598523,8.25821,85.07204153730632,0.0
5696,4.066666666666667e-10,7.667676767676768e-10,5,25,89.07832147320632,5.58799,82.20542568929018,0.0
5697,4.066666666666667e-10,7.725757575757575e-10,10,25,86.34905167086563,21.7983,84.55186496807214,0.0
5698,4.066666666666667e-10,7.725757575757575e-10,9,25,87.54002263515801,18.0996,85.39432573346618,0.0
5699,4.066666666666667e-10,7.725757575757575e-10,8,25,88.74123518785021,14.491,86.071624973208,0.0
5700,4.066666666666667e-10,7.725757575757575e-10,7,25,89.70195371592263,11.1478,86.24130966558306,0.0
5701,4.066666666666667e-10,7.725757575757575e-10,6,25,90.04920866842382,8.14143,85.31595194827172,0.0
5702,4.066666666666667e-10,7.725757575757575e-10,5,25,89.35379445060178,5.49835,82.36873238795735,0.0
5703,4.066666666666667e-10,7.783838383838384e-10,10,25,86.84495117411284,21.6019,85.0327047008736,0.0
5704,4.066666666666667e-10,7.783838383838384e-10,9,25,88.0074199120603,17.9338,85.84245936714824,0.0
5705,4.066666666666667e-10,7.783838383838384e-10,8,25,89.12570818010138,14.3471,86.43190910446278,0.0
5706,4.066666666666667e-10,7.783838383838384e-10,7,25,90.03484206566013,11.0082,86.53666595782965,0.0
5707,4.066666666666667e-10,7.783838383838384e-10,6,25,90.33099347611308,8.01833,85.53052347686787,0.0
5708,4.066666666666667e-10,7.783838383838384e-10,5,25,89.56973109229762,5.40101,82.45827909020805,0.0
5709,4.066666666666667e-10,7.841919191919192e-10,10,25,87.31644423046322,21.4003,85.4885408973883,0.0
5710,4.066666666666667e-10,7.841919191919192e-10,9,25,88.44405908030856,17.7486,86.25748470170824,0.0
5711,4.066666666666667e-10,7.841919191919192e-10,8,25,89.48908792733695,14.1876,86.76884697868046,0.0
5712,4.066666666666667e-10,7.841919191919192e-10,7,25,90.33972748598332,10.8601,86.79886702048015,0.0
5713,4.066666666666667e-10,7.841919191919192e-10,6,25,90.55844955257886,7.88554,85.68294884515738,0.0
5714,4.066666666666667e-10,7.9e-10,10,25,87.76988848199639,21.1873,85.92556214684585,0.0
5715,4.066666666666667e-10,7.9e-10,9,25,88.82623827834095,17.5335,86.61601086169077,0.0
5716,4.066666666666667e-10,7.9e-10,8,25,89.82034009114392,14.0135,87.07078715780973,0.0
5717,4.066666666666667e-10,7.9e-10,7,25,90.61616349751944,10.7034,87.02925041060635,0.0
5718,4.066666666666667e-10,7.9e-10,6,25,90.78228093334442,7.75051,85.828998520639,0.0
5719,4.124747474747475e-10,2.15e-10,10,25,24.56164274216079,3.69245,21.10319022975508,13.682732
5720,4.124747474747475e-10,2.2080808080808082e-10,10,25,24.845228114416994,3.76358,21.412606201437807,13.182133
5721,4.124747474747475e-10,2.2661616161616163e-10,10,25,25.148900512592228,3.84157,21.744319260505524,12.698549
5722,4.124747474747475e-10,2.3242424242424244e-10,10,25,25.467660916630976,3.92421,22.091552769232763,12.229846
5723,4.124747474747475e-10,2.3823232323232323e-10,10,25,25.783115470512897,4.006,22.435590482258824,11.80091
5724,4.124747474747475e-10,2.4404040404040407e-10,10,25,26.117900056793165,4.09291,22.79864589781059,11.385343
5725,4.124747474747475e-10,2.4984848484848486e-10,10,25,26.462082445143047,4.18347,23.172430151872632,10.986714
5726,4.124747474747475e-10,2.5565656565656564e-10,10,25,26.82084621123308,4.27822,23.559779576330158,10.61496
5727,4.124747474747475e-10,2.614646464646465e-10,10,25,27.171515042289933,4.37225,23.93851957268835,10.261017
5728,4.124747474747475e-10,2.6727272727272727e-10,10,25,27.53005814526461,4.46956,24.325681235833258,9.916962
5729,4.124747474747475e-10,2.730808080808081e-10,10,25,27.8986538050612,4.56966,24.722720473762934,9.595392
5730,4.124747474747475e-10,2.788888888888889e-10,10,25,28.28374192299315,4.67485,25.137103409888432,9.285283
5731,4.124747474747475e-10,2.8469696969696973e-10,10,25,28.650254872563718,4.77743,25.5303808095952,8.994566
5732,4.124747474747475e-10,2.905050505050505e-10,10,25,29.056474852202847,4.89035,25.966418109978907,8.709643
5733,4.124747474747475e-10,2.963131313131313e-10,10,25,29.477010716366443,5.00894,26.416843703472665,8.43498
5734,4.124747474747475e-10,3.0212121212121214e-10,10,25,29.877301329041213,5.12327,26.844084046256928,8.179301
5735,4.124747474747475e-10,3.0792929292929293e-10,10,25,30.300482991310773,5.24465,27.296860556479935,7.932306
5736,4.124747474747475e-10,3.1373737373737376e-10,10,25,30.719151420786297,5.36639,27.743468504568042,7.697171
5737,4.124747474747475e-10,3.1954545454545455e-10,10,25,31.172139371163297,5.49942,28.225466356046052,7.462797
5738,4.124747474747475e-10,3.253535353535354e-10,10,25,31.583930327293157,5.62115,28.663626913892404,7.247669
5739,4.124747474747475e-10,3.311616161616162e-10,10,25,32.05821494921627,5.76349,29.168526326328553,7.031076
5740,4.124747474747475e-10,3.3696969696969696e-10,10,25,32.530770713439985,5.9071,29.669350441941788,6.821347
5741,4.124747474747475e-10,3.427777777777778e-10,10,25,32.98655320077463,6.04693,30.152835283528358,6.623881
5742,4.124747474747475e-10,3.485858585858586e-10,10,25,33.46286813163069,6.19478,30.656370864933773,6.429273
5743,4.124747474747475e-10,3.5439393939393937e-10,10,25,33.970690447930366,6.35381,31.194078208706248,6.238184
5744,4.124747474747475e-10,3.602020202020202e-10,10,25,34.48854767964191,6.51837,31.740742112475594,6.04821
5745,4.124747474747475e-10,3.6601010101010105e-10,10,25,34.99638592080453,6.68151,32.275649486696004,5.874232
