  Time                 , I(U1:DRAININ)        
  7.949002190577e-06  ,1.675669982150e+00  
  7.949012190653e-06  ,1.664169192409e+00  
  7.949022190729e-06  ,1.652670114955e+00  
  7.949032190806e-06  ,1.641172788518e+00  
  7.949042190882e-06  ,1.629677253346e+00  
  7.949052190958e-06  ,1.618183551114e+00  
  7.949062191034e-06  ,1.606691724856e+00  
  7.949072191110e-06  ,1.595201818881e+00  
  7.949082191186e-06  ,1.583713878710e+00  
  7.949092191262e-06  ,1.572227951002e+00  
  7.949102191339e-06  ,1.560744083496e+00  
  7.949112191415e-06  ,1.549262324949e+00  
  7.949122191491e-06  ,1.537782725077e+00  
  7.949132191567e-06  ,1.526305334514e+00  
  7.949142191643e-06  ,1.514830204743e+00  
  7.949152191719e-06  ,1.503357388061e+00  
  7.949162191795e-06  ,1.491886937530e+00  
  7.949172191872e-06  ,1.480418906937e+00  
  7.949182191948e-06  ,1.468953350748e+00  
  7.949192192024e-06  ,1.457490324077e+00  
  7.949202192100e-06  ,1.446029882639e+00  
  7.949212192176e-06  ,1.434572082727e+00  
  7.949222192252e-06  ,1.423116981178e+00  
  7.949232192328e-06  ,1.411664635335e+00  
  7.949242192405e-06  ,1.400215103022e+00  
  7.949252192481e-06  ,1.388768442522e+00  
  7.949262192557e-06  ,1.377324712543e+00  
  7.949272192633e-06  ,1.365883972194e+00  
  7.949282192709e-06  ,1.354446280971e+00  
  7.949292192785e-06  ,1.343011698723e+00  
  7.949302192861e-06  ,1.331580285640e+00  
  7.949312192938e-06  ,1.320152102222e+00  
  7.949322193014e-06  ,1.308727209285e+00  
  7.949332193090e-06  ,1.297305667904e+00  
  7.949342193166e-06  ,1.285887539444e+00  
  7.949352193242e-06  ,1.274472885498e+00  
  7.949362193318e-06  ,1.263061767907e+00  
  7.949372193395e-06  ,1.251654248724e+00  
  7.949382193471e-06  ,1.240250390215e+00  
  7.949392193547e-06  ,1.228850254836e+00  
  7.949402193623e-06  ,1.217453905231e+00  
  7.949412193699e-06  ,1.206061404209e+00  
  7.949422193775e-06  ,1.194672814747e+00  
  7.949432193851e-06  ,1.183288199960e+00  
  7.949442193928e-06  ,1.171907623120e+00  
  7.949452194004e-06  ,1.160531147624e+00  
  7.949462194080e-06  ,1.149158836989e+00  
  7.949472194156e-06  ,1.137790754851e+00  
  7.949482194232e-06  ,1.126426964957e+00  
  7.949492194308e-06  ,1.115067531155e+00  
  7.949502194384e-06  ,1.103712517383e+00  
  7.949512194461e-06  ,1.092361987669e+00  
  7.949522194537e-06  ,1.081016006123e+00  
  7.949532194613e-06  ,1.069674636936e+00  
  7.949542194689e-06  ,1.058337944366e+00  
  7.949552194765e-06  ,1.047005992735e+00  
  7.949562194841e-06  ,1.035678846438e+00  
  7.949572194917e-06  ,1.024356569910e+00  
  7.949582194994e-06  ,1.013039227656e+00  
  7.949592195070e-06  ,1.001726884224e+00  
  7.949602195146e-06  ,9.904196042028e-01  
  7.949612195222e-06  ,9.791174522285e-01  
  7.949622195298e-06  ,9.678204929805e-01  
  7.949632195374e-06  ,9.565287911646e-01  
  7.949642195450e-06  ,9.452424115335e-01  
  7.949652195527e-06  ,9.339614188545e-01  
  7.949662195603e-06  ,9.226858779366e-01  
  7.949672195679e-06  ,9.114158536110e-01  
  7.949682195755e-06  ,9.001514107299e-01  
  7.949692195831e-06  ,8.888926141756e-01  
  7.949702195907e-06  ,8.776395288381e-01  
  7.949712195983e-06  ,8.663922196454e-01  
  7.949722196060e-06  ,8.551507515191e-01  
  7.949732196136e-06  ,8.439151894172e-01  
  7.949742196212e-06  ,8.326855983029e-01  
  7.949752196288e-06  ,8.214620431540e-01  
  7.949762196364e-06  ,8.102445889613e-01  
  7.949772196440e-06  ,7.990333007285e-01  
  7.949782196516e-06  ,7.878282434674e-01  
  7.949792196593e-06  ,7.766294821962e-01  
  7.949802196669e-06  ,7.654370819566e-01  
  7.949812196745e-06  ,7.542511077785e-01  
  7.949822196821e-06  ,7.430716247182e-01  
  7.949832196897e-06  ,7.318986978266e-01  
  7.949842196973e-06  ,7.207323921688e-01  
  7.949852197050e-06  ,7.095727728155e-01  
  7.949862197126e-06  ,6.984199048424e-01  
  7.949872197202e-06  ,6.872738533317e-01  
  7.949882197278e-06  ,6.761346833710e-01  
  7.949892197354e-06  ,6.650024600595e-01  
  7.949902197430e-06  ,6.538772484939e-01  
  7.949912197506e-06  ,6.427591137840e-01  
  7.949922197583e-06  ,6.316481210433e-01  
  7.949932197659e-06  ,6.205443353895e-01  
  7.949942197735e-06  ,6.094478219507e-01  
  7.949952197811e-06  ,5.983586458574e-01  
  7.949962197887e-06  ,5.872768722521e-01  
  7.949972197963e-06  ,5.762025662772e-01  
  7.949982198039e-06  ,5.651357930882e-01  
  7.949992198116e-06  ,5.540766178432e-01  
  7.950002198192e-06  ,5.430251057135e-01  
  7.950012198268e-06  ,5.319813218766e-01  
  7.950022198344e-06  ,5.209453315157e-01  
  7.950032198420e-06  ,5.099171998306e-01  
  7.950042198496e-06  ,4.988969920173e-01  
  7.950052198572e-06  ,4.878847732980e-01  
  7.950062198649e-06  ,4.768806088950e-01  
  7.950072198725e-06  ,4.658845640421e-01  
  7.950082198801e-06  ,4.548967039863e-01  
  7.950092198877e-06  ,4.439170939878e-01  
  7.950102198953e-06  ,4.329457993184e-01  
  7.950112199029e-06  ,4.219828852604e-01  
  7.950122199105e-06  ,4.110284171158e-01  
  7.950132199182e-06  ,4.000824601942e-01  
  7.950142199258e-06  ,3.891450798252e-01  
  7.950152199334e-06  ,3.782163413498e-01  
  7.950162199410e-06  ,3.672963101289e-01  
  7.950172199486e-06  ,3.563850515349e-01  
  7.950182199562e-06  ,3.454826309651e-01  
  7.950192199638e-06  ,3.345891138289e-01  
  7.950202199715e-06  ,3.237045655535e-01  
  7.950212199791e-06  ,3.128290515939e-01  
  7.950222199867e-06  ,3.019626374154e-01  
  7.950232199943e-06  ,2.911053885083e-01  
  7.950242200019e-06  ,2.802573703849e-01  
  7.950252200095e-06  ,2.694186485826e-01  
  7.950262200171e-06  ,2.585892886516e-01  
  7.950272200248e-06  ,2.477693561737e-01  
  7.950282200324e-06  ,2.369589167515e-01  
  7.950292200400e-06  ,2.261580360190e-01  
  7.950302200476e-06  ,2.153667796233e-01  
  7.950312200552e-06  ,2.045852132533e-01  
  7.950322200628e-06  ,1.938134026111e-01  
  7.950332200704e-06  ,1.830514134352e-01  
  7.950342200781e-06  ,1.722993114892e-01  
  7.950352200857e-06  ,1.615571625638e-01  
  7.950362200933e-06  ,1.508250324839e-01  
  7.950372201009e-06  ,1.401029871047e-01  
  7.950382201085e-06  ,1.293910923084e-01  
  7.950392201161e-06  ,1.186894140115e-01  
  7.950402201238e-06  ,1.079980181645e-01  
  7.950412201314e-06  ,9.731697075162e-02  
  7.950422201390e-06  ,8.664633779006e-02  
  7.950432201466e-06  ,7.598618532564e-02  
  7.950442201542e-06  ,6.533657945392e-02  
  7.950452201618e-06  ,5.469758629263e-02  
  7.950462201694e-06  ,4.406927200400e-02  
  7.950472201771e-06  ,3.345170278424e-02  
  7.950482201847e-06  ,2.284494487007e-02  
  7.950492201923e-06  ,1.224906454007e-02  
  7.950502201999e-06  ,1.664128104195e-03  
  7.950512202075e-06  ,-8.909798083155e-03  
  7.950522202151e-06  ,-1.947264762574e-02  
  7.950532202227e-06  ,-3.002435407894e-02  
  7.950542202304e-06  ,-4.056485097329e-02  
  7.950552202380e-06  ,-5.109407178313e-02  
  7.950562202456e-06  ,-6.161194994094e-02  
  7.950572202532e-06  ,-7.211841883606e-02  
  7.950582202608e-06  ,-8.261341181468e-02  
  7.950592202684e-06  ,-9.309686217725e-02  
  7.950602202760e-06  ,-1.035687031745e-01  
  7.950612202837e-06  ,-1.140288680141e-01  
  7.950622202913e-06  ,-1.244772898591e-01  
  7.950632202989e-06  ,-1.349139018165e-01  
  7.950642203065e-06  ,-1.453386369514e-01  
  7.950652203141e-06  ,-1.557514282793e-01  
  7.950662203217e-06  ,-1.661522087605e-01  
  7.950672203293e-06  ,-1.765409113113e-01  
  7.950682203370e-06  ,-1.869174687991e-01  
  7.950692203446e-06  ,-1.972818140278e-01  
  7.950702203522e-06  ,-2.076338797642e-01  
  7.950712203598e-06  ,-2.179735987126e-01  
  7.950722203674e-06  ,-2.283009035277e-01  
  7.950732203750e-06  ,-2.386157268129e-01  
  7.950742203826e-06  ,-2.489180011170e-01  
  7.950752203903e-06  ,-2.592076589271e-01  
  7.950762203979e-06  ,-2.694846326847e-01  
  7.950772204055e-06  ,-2.797488547738e-01  
  7.950782204131e-06  ,-2.900002575181e-01  
  7.950792204207e-06  ,-3.002387731865e-01  
  7.950802204283e-06  ,-3.104643339995e-01  
  7.950812204359e-06  ,-3.206768721032e-01  
  7.950822204436e-06  ,-3.308763196055e-01  
  7.950832204512e-06  ,-3.410626085439e-01  
  7.950842204588e-06  ,-3.512356708971e-01  
  7.950852204664e-06  ,-3.613954385887e-01  
  7.950862204740e-06  ,-3.715418434890e-01  
  7.950872204816e-06  ,-3.816748173973e-01  
  7.950882204892e-06  ,-3.917942920571e-01  
  7.950892204969e-06  ,-4.019001991579e-01  
  7.950902205045e-06  ,-4.119924703189e-01  
  7.950912205121e-06  ,-4.220710371043e-01  
  7.950922205197e-06  ,-4.321358310193e-01  
  7.950932205273e-06  ,-4.421867835001e-01  
  7.950942205349e-06  ,-4.522238259291e-01  
  7.950952205426e-06  ,-4.622468896194e-01  
  7.950962205502e-06  ,-4.722559058293e-01  
  7.950972205578e-06  ,-4.822508057517e-01  
  7.950982205654e-06  ,-4.922315205152e-01  
  7.950992205730e-06  ,-5.021979811900e-01  
  7.951002205806e-06  ,-5.121501187806e-01  
  7.951012205882e-06  ,-5.220878642302e-01  
  7.951022205959e-06  ,-5.320111484152e-01  
  7.951032206035e-06  ,-5.419199021572e-01  
  7.951042206111e-06  ,-5.518140562072e-01  
  7.951052206187e-06  ,-5.616935412546e-01  
  7.951062206263e-06  ,-5.715582879276e-01  
  7.951072206339e-06  ,-5.814082267927e-01  
  7.951082206415e-06  ,-5.912432883512e-01  
  7.951092206492e-06  ,-6.010634030402e-01  
  7.951102206568e-06  ,-6.108685012355e-01  
  7.951112206644e-06  ,-6.206585132527e-01  
  7.951122206720e-06  ,-6.304333693419e-01  
  7.951132206796e-06  ,-6.401929996920e-01  
  7.951142206872e-06  ,-6.499373344264e-01  
  7.951152206948e-06  ,-6.596663036134e-01  
  7.951162207025e-06  ,-6.693798372563e-01  
  7.951172207101e-06  ,-6.790778652954e-01  
  7.951182207177e-06  ,-6.887603176123e-01  
  7.951192207253e-06  ,-6.984271240295e-01  
  7.951202207329e-06  ,-7.080782143057e-01  
  7.951212207405e-06  ,-7.177135181421e-01  
  7.951222207481e-06  ,-7.273329651834e-01  
  7.951232207558e-06  ,-7.369364850145e-01  
  7.951242207634e-06  ,-7.465240071560e-01  
  7.951252207710e-06  ,-7.560954610815e-01  
  7.951262207786e-06  ,-7.656507762006e-01  
  7.951272207862e-06  ,-7.751898818705e-01  
  7.951282207938e-06  ,-7.847127073934e-01  
  7.951292208014e-06  ,-7.942191820157e-01  
  7.951302208091e-06  ,-8.037092349310e-01  
  7.951312208167e-06  ,-8.131827952847e-01  
  7.951322208243e-06  ,-8.226397921636e-01  
  7.951332208319e-06  ,-8.320801546085e-01  
  7.951342208395e-06  ,-8.415038116091e-01  
  7.951352208471e-06  ,-8.509106921136e-01  
  7.951362208547e-06  ,-8.603007250137e-01  
  7.951372208624e-06  ,-8.696738391607e-01  
  7.951382208700e-06  ,-8.790299633680e-01  
  7.951392208776e-06  ,-8.883690263940e-01  
  7.951402208852e-06  ,-8.976909569657e-01  
  7.951412208928e-06  ,-9.069956837672e-01  
  7.951422209004e-06  ,-9.162831354456e-01  
  7.951432209081e-06  ,-9.255532406117e-01  
  7.951442209157e-06  ,-9.348059278462e-01  
  7.951452209233e-06  ,-9.440411256943e-01  
  7.951462209309e-06  ,-9.532587626714e-01  
  7.951472209385e-06  ,-9.624587672665e-01  
  7.951482209461e-06  ,-9.716410679401e-01  
  7.951492209537e-06  ,-9.808055931406e-01  
  7.951502209614e-06  ,-9.899522712814e-01  
  7.951512209690e-06  ,-9.990810307679e-01  
  7.951522209766e-06  ,-1.008191799985e+00  
  7.951532209842e-06  ,-1.017284507317e+00  
  7.951542209918e-06  ,-1.026359081121e+00  
  7.951552209994e-06  ,-1.035415449766e+00  
  7.951562210070e-06  ,-1.044453541605e+00  
  7.951572210147e-06  ,-1.053473285000e+00  
  7.951582210223e-06  ,-1.062474608316e+00  
  7.951592210299e-06  ,-1.071457439926e+00  
  7.951602210375e-06  ,-1.080421708214e+00  
  7.951612210451e-06  ,-1.089367341582e+00  
  7.951622210527e-06  ,-1.098294268453e+00  
  7.951632210603e-06  ,-1.107202417273e+00  
  7.951642210680e-06  ,-1.116091716520e+00  
  7.951652210756e-06  ,-1.124962094711e+00  
  7.951662210832e-06  ,-1.133813480394e+00  
  7.951672210908e-06  ,-1.142645802172e+00  
  7.951682210984e-06  ,-1.151458988690e+00  
  7.951692211060e-06  ,-1.160252968659e+00  
  7.951702211136e-06  ,-1.169027670844e+00  
  7.951712211213e-06  ,-1.177783024089e+00  
  7.951722211289e-06  ,-1.186518957307e+00  
  7.951732211365e-06  ,-1.195235399499e+00  
  7.951742211441e-06  ,-1.203932279748e+00  
  7.951752211517e-06  ,-1.212609527247e+00  
  7.951762211593e-06  ,-1.221267071288e+00  
  7.951772211669e-06  ,-1.229904841277e+00  
  7.951782211746e-06  ,-1.238522766742e+00  
  7.951792211822e-06  ,-1.247120777347e+00  
  7.951802211898e-06  ,-1.255698802898e+00  
  7.951812211974e-06  ,-1.264256773346e+00  
  7.951822212050e-06  ,-1.272794618808e+00  
  7.951832212126e-06  ,-1.281312269571e+00  
  7.951842212202e-06  ,-1.289809656108e+00  
  7.951852212279e-06  ,-1.298286709084e+00  
  7.951862212355e-06  ,-1.306743359371e+00  
  7.951872212431e-06  ,-1.315179538062e+00  
  7.951882212507e-06  ,-1.323595176487e+00  
  7.951892212583e-06  ,-1.331990206217e+00  
  7.951902212659e-06  ,-1.340364559088e+00  
  7.951912212735e-06  ,-1.348718167211e+00  
  7.951922212812e-06  ,-1.357050962990e+00  
  7.951932212888e-06  ,-1.365362879142e+00  
  7.951942212964e-06  ,-1.373653848704e+00  
  7.951952213040e-06  ,-1.381923805060e+00  
  7.951962213116e-06  ,-1.390172681958e+00  
  7.951972213192e-06  ,-1.398400413530e+00  
  7.951982213269e-06  ,-1.406606934306e+00  
  7.951992213345e-06  ,-1.414792179247e+00  
  7.952002213421e-06  ,-1.422956083755e+00  
  7.952012213497e-06  ,-1.431098583711e+00  
  7.952022213573e-06  ,-1.439219615482e+00  
  7.952032213649e-06  ,-1.447319115962e+00  
  7.952042213725e-06  ,-1.455397022588e+00  
  7.952052213802e-06  ,-1.463453273375e+00  
  7.952062213878e-06  ,-1.471487806941e+00  
  7.952072213954e-06  ,-1.479500562538e+00  
  7.952082214030e-06  ,-1.487491480090e+00  
  7.952092214106e-06  ,-1.495460500211e+00  
  7.952102214182e-06  ,-1.503407564262e+00  
  7.952112214258e-06  ,-1.511332614361e+00  
  7.952122214335e-06  ,-1.519235593449e+00  
  7.952132214411e-06  ,-1.527116445304e+00  
  7.952142214487e-06  ,-1.534975114605e+00  
  7.952152214563e-06  ,-1.542811546953e+00  
  7.952162214639e-06  ,-1.550625688942e+00  
  7.952172214715e-06  ,-1.558417488178e+00  
  7.952182214791e-06  ,-1.566186893353e+00  
  7.952192214868e-06  ,-1.573933854285e+00  
  7.952202214944e-06  ,-1.581658321971e+00  
  7.952212215020e-06  ,-1.589360248653e+00  
  7.952222215096e-06  ,-1.597039587864e+00  
  7.952232215172e-06  ,-1.604696294504e+00  
  7.952242215248e-06  ,-1.612330324897e+00  
  7.952252215324e-06  ,-1.619941636857e+00  
  7.952262215401e-06  ,-1.627530189764e+00  
  7.952272215477e-06  ,-1.635095944639e+00  
  7.952282215553e-06  ,-1.642638864214e+00  
  7.952292215629e-06  ,-1.650158913023e+00  
  7.952302215705e-06  ,-1.657656057481e+00  
  7.952312215781e-06  ,-1.665130265973e+00  
  7.952322215857e-06  ,-1.672581508947e+00  
  7.952332215934e-06  ,-1.680009759016e+00  
  7.952342216010e-06  ,-1.687414991054e+00  
  7.952352216086e-06  ,-1.694797182306e+00  
  7.952362216162e-06  ,-1.702156312496e+00  
  7.952372216238e-06  ,-1.709492363946e+00  
  7.952382216314e-06  ,-1.716805321697e+00  
  7.952392216390e-06  ,-1.724095173640e+00  
  7.952402216467e-06  ,-1.731361910637e+00  
  7.952412216543e-06  ,-1.738605526681e+00  
  7.952422216619e-06  ,-1.745826019023e+00  
  7.952432216695e-06  ,-1.753023388331e+00  
  7.952442216771e-06  ,-1.760197638857e+00  
  7.952452216847e-06  ,-1.767348778591e+00  
  7.952462216923e-06  ,-1.774476819445e+00  
  7.952472217000e-06  ,-1.781581777434e+00  
  7.952482217076e-06  ,-1.788663672865e+00  
  7.952492217152e-06  ,-1.795722530535e+00  
  7.952502217228e-06  ,-1.802758379946e+00  
  7.952512217304e-06  ,-1.809771255517e+00  
  7.952522217380e-06  ,-1.816761196819e+00  
  7.952532217457e-06  ,-1.823728248810e+00  
  7.952542217533e-06  ,-1.830672462083e+00  
  7.952552217609e-06  ,-1.837593893133e+00  
  7.952562217685e-06  ,-1.844492604622e+00  
  7.952572217761e-06  ,-1.851368665673e+00  
  7.952582217837e-06  ,-1.858222152162e+00  
  7.952592217913e-06  ,-1.865053147033e+00  
  7.952602217990e-06  ,-1.871861740620e+00  
  7.952612218066e-06  ,-1.878648030992e+00  
  7.952622218142e-06  ,-1.885412124307e+00  
  7.952632218218e-06  ,-1.892154135176e+00  
  7.952642218294e-06  ,-1.898874187065e+00  
  7.952652218370e-06  ,-1.905572412685e+00  
  7.952662218446e-06  ,-1.912248954431e+00  
  7.952672218523e-06  ,-1.918903964800e+00  
  7.952682218599e-06  ,-1.925537606874e+00  
  7.952692218675e-06  ,-1.932150054789e+00  
  7.952702218751e-06  ,-1.938741494237e+00  
  7.952712218827e-06  ,-1.945312122990e+00  
  7.952722218903e-06  ,-1.951862151441e+00  
  7.952732218979e-06  ,-1.958391803180e+00  
  7.952742219056e-06  ,-1.964901315576e+00  
  7.952752219132e-06  ,-1.971390940396e+00  
  7.952762219208e-06  ,-1.977860944453e+00  
  7.952772219284e-06  ,-1.984311610264e+00  
  7.952782219360e-06  ,-1.990743236746e+00  
  7.952792219436e-06  ,-1.997156139953e+00  
  7.952802219512e-06  ,-2.003550653807e+00  
  7.952812219589e-06  ,-2.009927130890e+00  
  7.952822219665e-06  ,-2.016285943258e+00  
  7.952832219741e-06  ,-2.022627483275e+00  
  7.952842219817e-06  ,-2.028952164490e+00  
  7.952852219893e-06  ,-2.035260422548e+00  
  7.952862219969e-06  ,-2.041552716123e+00  
  7.952872220045e-06  ,-2.047829527895e+00  
  7.952882220122e-06  ,-2.054091365549e+00  
  7.952892220198e-06  ,-2.060338762830e+00  
  7.952902220274e-06  ,-2.066572280607e+00  
  7.952912220350e-06  ,-2.072792507992e+00  
  7.952922220426e-06  ,-2.079000063482e+00  
  7.952932220502e-06  ,-2.085195596136e+00  
  7.952942220578e-06  ,-2.091379786808e+00  
  7.952952220655e-06  ,-2.097553349379e+00  
  7.952962220731e-06  ,-2.103717032054e+00  
  7.952972220807e-06  ,-2.109871618670e+00  
  7.952982220883e-06  ,-2.116017930062e+00  
  7.952992220959e-06  ,-2.122156825427e+00  
  7.953002221035e-06  ,-2.128289203740e+00  
  7.953012221112e-06  ,-2.134416005200e+00  
  7.953022221188e-06  ,-2.140538212682e+00  
  7.953032221264e-06  ,-2.146656853224e+00  
  7.953042221340e-06  ,-2.152772999533e+00  
  7.953052221416e-06  ,-2.158887771510e+00  
  7.953062221492e-06  ,-2.165002337762e+00  
  7.953072221568e-06  ,-2.171117917161e+00  
  7.953082221645e-06  ,-2.177235780370e+00  
  7.953092221721e-06  ,-2.183357251376e+00  
  7.953102221797e-06  ,-2.189483709020e+00  
  7.953112221873e-06  ,-2.195616588487e+00  
  7.953122221949e-06  ,-2.201757382788e+00  
  7.953132222025e-06  ,-2.207907644200e+00  
  7.953142222101e-06  ,-2.214068985654e+00  
  7.953152222178e-06  ,-2.220243082063e+00  
  7.953162222254e-06  ,-2.226431671589e+00  
  7.953172222330e-06  ,-2.232636556815e+00  
  7.953182222406e-06  ,-2.238859605832e+00  
  7.953192222482e-06  ,-2.245102753193e+00  
  7.953202222558e-06  ,-2.251368000752e+00  
  7.953212222634e-06  ,-2.257657418339e+00  
  7.953222222711e-06  ,-2.263973144286e+00  
  7.953232222787e-06  ,-2.270317385727e+00  
  7.953242222863e-06  ,-2.276692418723e+00  
  7.953252222939e-06  ,-2.283100588127e+00  
  7.953262223015e-06  ,-2.289544307183e+00  
  7.953272223091e-06  ,-2.296026056853e+00  
  7.953282223167e-06  ,-2.302548384809e+00  
  7.953292223244e-06  ,-2.309113904092e+00  
  7.953302223320e-06  ,-2.315725291380e+00  
  7.953312223396e-06  ,-2.322385284859e+00  
  7.953322223472e-06  ,-2.329096681649e+00  
  7.953332223548e-06  ,-2.335862334752e+00  
  7.953342223624e-06  ,-2.342685149507e+00  
  7.953352223700e-06  ,-2.349568079477e+00  
  7.953362223777e-06  ,-2.356514121800e+00  
  7.953372223853e-06  ,-2.363526311900e+00  
  7.953382223929e-06  ,-2.370607717588e+00  
  7.953392224005e-06  ,-2.377761432468e+00  
  7.953402224081e-06  ,-2.384990568661e+00  
  7.953412224157e-06  ,-2.392298248820e+00  
  7.953422224233e-06  ,-2.399687597374e+00  
  7.953432224310e-06  ,-2.407161731024e+00  
  7.953442224386e-06  ,-2.414723748451e+00  
  7.953452224462e-06  ,-2.422376719257e+00  
  7.953462224538e-06  ,-2.430123672102e+00  
  7.953472224614e-06  ,-2.437967582036e+00  
  7.953482224690e-06  ,-2.445911357102e+00  
  7.953492224766e-06  ,-2.453957824136e+00  
  7.953502224843e-06  ,-2.462109713895e+00  
  7.953512224919e-06  ,-2.470369645427e+00  
  7.953522224995e-06  ,-2.478740109868e+00  
  7.953532225071e-06  ,-2.487223453641e+00  
  7.953542225147e-06  ,-2.495821861150e+00  
  7.953552225223e-06  ,-2.504537337037e+00  
  7.953562225300e-06  ,-2.513371688154e+00  
  7.953572225376e-06  ,-2.522326505308e+00  
  7.953582225452e-06  ,-2.531403144917e+00  
  7.953592225528e-06  ,-2.540602710682e+00  
  7.953602225604e-06  ,-2.549926035500e+00  
  7.953612225680e-06  ,-2.559373663687e+00  
  7.953622225756e-06  ,-2.568945833737e+00  
  7.953632225833e-06  ,-2.578642461703e+00  
  7.953642225909e-06  ,-2.588463125506e+00  
  7.953652225985e-06  ,-2.598407050267e+00  
  7.953662226061e-06  ,-2.608473094857e+00  
  7.953672226137e-06  ,-2.618659739832e+00  
  7.953682226213e-06  ,-2.628965077002e+00  
  7.953692226289e-06  ,-2.639386800767e+00  
  7.953702226366e-06  ,-2.649922201350e+00  
  7.953712226442e-06  ,-2.660568160111e+00  
  7.953722226518e-06  ,-2.671321147114e+00  
  7.953732226594e-06  ,-2.682177221031e+00  
  7.953742226670e-06  ,-2.693132031464e+00  
  7.953752226746e-06  ,-2.704180823770e+00  
  7.953762226822e-06  ,-2.715318446495e+00  
  7.953772226899e-06  ,-2.726539361369e+00  
  7.953782226975e-06  ,-2.737837655888e+00  
  7.953792227051e-06  ,-2.749207058422e+00  
  7.953802227127e-06  ,-2.760640955822e+00  
  7.953812227203e-06  ,-2.772132413419e+00  
  7.953822227279e-06  ,-2.783674197246e+00  
  7.953832227355e-06  ,-2.795258798379e+00  
  7.953842227432e-06  ,-2.806878459191e+00  
  7.953852227508e-06  ,-2.818525201342e+00  
  7.953862227584e-06  ,-2.830190855225e+00  
  7.953872227660e-06  ,-2.841867090673e+00  
  7.953882227736e-06  ,-2.853545448658e+00  
  7.953892227812e-06  ,-2.865217373690e+00  
  7.953902227888e-06  ,-2.876874246682e+00  
  7.953912227965e-06  ,-2.888507417940e+00  
  7.953922228041e-06  ,-2.900108240077e+00  
  7.953932228117e-06  ,-2.911668100525e+00  
  7.953942228193e-06  ,-2.923178453391e+00  
  7.953952228269e-06  ,-2.934630850445e+00  
  7.953962228345e-06  ,-2.946016970950e+00  
  7.953972228421e-06  ,-2.957328650179e+00  
  7.953982228498e-06  ,-2.968557906377e+00  
  7.953992228574e-06  ,-2.979696966033e+00  
  7.954002228650e-06  ,-2.990738287304e+00  
  7.954012228726e-06  ,-3.001674581457e+00  
  7.954022228802e-06  ,-3.012498832286e+00  
  7.954032228878e-06  ,-3.023204313352e+00  
  7.954042228954e-06  ,-3.033784603096e+00  
  7.954052229031e-06  ,-3.044233597735e+00  
  7.954062229107e-06  ,-3.054545521985e+00  
  7.954072229183e-06  ,-3.064714937616e+00  
  7.954082229259e-06  ,-3.074736749904e+00  
  7.954092229335e-06  ,-3.084606212029e+00  
  7.954102229411e-06  ,-3.094318927508e+00  
  7.954112229488e-06  ,-3.103870850736e+00  
  7.954122229564e-06  ,-3.113258285778e+00  
  7.954132229640e-06  ,-3.122477883492e+00  
  7.954142229716e-06  ,-3.131526637124e+00  
  7.954152229792e-06  ,-3.140401876477e+00  
  7.954162229868e-06  ,-3.149101260821e+00  
  7.954172229944e-06  ,-3.157622770647e+00  
  7.954182230021e-06  ,-3.165964698413e+00  
  7.954192230097e-06  ,-3.174125638372e+00  
  7.954202230173e-06  ,-3.182104475683e+00  
  7.954212230249e-06  ,-3.189900374862e+00  
  7.954222230325e-06  ,-3.197512767715e+00  
  7.954232230401e-06  ,-3.204941340855e+00  
  7.954242230477e-06  ,-3.212186022932e+00  
  7.954252230554e-06  ,-3.219246971661e+00  
  7.954262230630e-06  ,-3.226124560725e+00  
  7.954272230706e-06  ,-3.232819366649e+00  
  7.954282230782e-06  ,-3.239332155742e+00  
  7.954292230858e-06  ,-3.245663871143e+00  
  7.954302230934e-06  ,-3.251815620065e+00  
  7.954312231010e-06  ,-3.257788661245e+00  
  7.954322231087e-06  ,-3.263584392707e+00  
  7.954332231163e-06  ,-3.269204339850e+00  
  7.954342231239e-06  ,-3.274650143886e+00  
  7.954352231315e-06  ,-3.279923550669e+00  
  7.954362231391e-06  ,-3.285026399949e+00  
  7.954372231467e-06  ,-3.289960615065e+00  
  7.954382231543e-06  ,-3.294728193070e+00  
  7.954392231620e-06  ,-3.299331195327e+00  
  7.954402231696e-06  ,-3.303771738560e+00  
  7.954412231772e-06  ,-3.308051986395e+00  
  7.954422231848e-06  ,-3.312174141335e+00  
  7.954432231924e-06  ,-3.316140437228e+00  
  7.954442232000e-06  ,-3.319953132165e+00  
  7.954452232076e-06  ,-3.323614501858e+00  
  7.954462232153e-06  ,-3.327126833432e+00  
  7.954472232229e-06  ,-3.330492419660e+00  
  7.954482232305e-06  ,-3.333713553598e+00  
  7.954492232381e-06  ,-3.336792523648e+00  
  7.954502232457e-06  ,-3.339731608979e+00  
  7.954512232533e-06  ,-3.342533075347e+00  
  7.954522232609e-06  ,-3.345199171244e+00  
  7.954532232686e-06  ,-3.347732124416e+00  
  7.954542232762e-06  ,-3.350134138685e+00  
  7.954552232838e-06  ,-3.352407391087e+00  
  7.954562232914e-06  ,-3.354554029307e+00  
  7.954572232990e-06  ,-3.356576169376e+00  
  7.954582233066e-06  ,-3.358475893654e+00  
  7.954592233143e-06  ,-3.360255249030e+00  
  7.954602233219e-06  ,-3.361916245369e+00  
  7.954612233295e-06  ,-3.363460854181e+00  
  7.954622233371e-06  ,-3.364891007472e+00  
  7.954632233447e-06  ,-3.366208596803e+00  
  7.954642233523e-06  ,-3.367415472513e+00  
